Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,age,Emp_duration,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5067849,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.39972621492129,1.5523613963039014,1,0,0,0,Laborers,1,0
5097169,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.37987679671458,2.42299794661191,1,0,0,0,Sales staff,1,0
5048583,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.08008213552361,0.0,1,0,0,0,Laborers,2,0
5115566,M,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,45.14989733059548,0.0,1,0,0,0,Laborers,2,0
5052722,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.89048596851472,0.0,1,0,0,0,Laborers,2,0
5067723,F,N,Y,1,337500.0,Working,Academic degree,Single / not married,House / apartment,34.37371663244353,7.581108829568788,1,0,0,0,Laborers,2,0
5056077,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,33.275838466803556,4.2354551676933605,1,0,0,0,Core staff,2,0
5022275,M,Y,Y,0,131400.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.73921971252567,0.0,1,0,0,0,Laborers,2,0
5143016,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,39.813826146475016,8.70362765229295,1,0,0,0,Laborers,2,0
5066709,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.10746064339493,0.0,1,0,0,0,Laborers,1,0
5021445,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,36.45448323066393,14.247775496235455,1,1,1,0,Core staff,2,0
5053592,F,N,Y,1,117000.0,Working,Lower secondary,Widow,House / apartment,48.276522929500345,8.410677618069816,1,0,1,0,Laborers,2,0
5116163,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,27.10198494182067,0.8761122518822724,1,0,0,0,Security staff,4,0
5041273,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,52.83504449007529,6.759753593429158,1,0,0,0,Laborers,1,0
5066627,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,43.91606316433474,1.596167008898015,1,0,0,0,Laborers,2,0
5125399,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,27.55920602327173,2.2833675564681726,1,0,0,0,Laborers,2,0
5067345,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.28678986995209,2.97056810403833,1,0,1,0,Laborers,2,0
5053711,F,Y,N,2,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,35.200547570157426,3.8302532511978096,1,0,0,1,Laborers,4,0
5096234,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,46.78165639972622,20.01368925393566,1,1,1,0,Medicine staff,2,0
5125158,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,32.772073921971256,4.785763175906913,1,0,0,0,Laborers,3,0
5062688,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.063655030800824,2.3956194387405887,1,1,0,1,High skill tech staff,2,0
5105685,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,38.691307323750856,7.6796714579055445,1,1,1,0,Private service staff,4,0
5115984,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,36.068446269678304,6.781656399726215,1,0,0,0,Managers,4,0
5085769,F,N,Y,0,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.86789869952088,4.043805612594114,1,0,0,0,Cleaning staff,2,0
5065363,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,28.78028747433265,4.878850102669404,1,0,1,0,Core staff,2,0
5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.4072553045859,1.1800136892539357,1,0,0,0,Core staff,2,0
5067643,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,54.65023956194388,0.0,1,0,0,0,Laborers,2,0
5091963,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,51.49623545516769,3.8767967145790556,1,1,0,0,Drivers,2,0
5053637,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,60.07939767282683,0.0,1,0,0,0,Laborers,1,0
5067149,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,38.24503764544832,0.7200547570157426,1,0,0,0,Laborers,4,0
5096424,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,31.81656399726215,6.431211498973306,1,0,1,0,Laborers,1,0
5046283,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,66.54346338124572,0.0,1,0,0,0,Laborers,2,0
5029348,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,29.95756331279945,1.1279945242984257,1,0,0,0,Drivers,2,0
5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,39.20876112251882,19.351129363449694,1,0,0,0,Medicine staff,4,0
5028917,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47.096509240246405,4.892539356605065,1,0,0,0,Sales staff,2,0
5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,39.44421629021218,3.682409308692676,1,0,0,0,HR staff,1,0
5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,33.73579739904175,10.17659137577002,1,0,0,0,Core staff,2,0
5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.15605749486653,2.869267624914442,1,1,1,0,Accountants,2,0
5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,43.832991101984945,7.301848049281314,1,0,1,0,Core staff,3,0
5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.3347022587269,7.134839151266256,1,0,0,0,Laborers,2,0
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,27.000684462696782,5.845311430527036,1,1,0,0,Laborers,1,0
5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,50.75975359342916,4.199863107460644,1,0,0,0,Sales staff,1,0
5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.72758384668035,6.929500342231348,1,0,0,0,Laborers,2,0
5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,27.416837782340863,6.327173169062286,1,0,0,0,Laborers,3,0
5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.70362765229295,3.62217659137577,1,0,1,0,Laborers,4,0
5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.42778918548939,13.856262833675565,1,0,1,0,Drivers,2,0
5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,52.19164955509925,6.05886379192334,1,1,1,1,Laborers,1,0
5028615,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,29.242984257357975,5.891854893908282,1,0,1,0,Sales staff,1,0
5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,47.011635865845314,2.532511978097194,1,0,0,1,Cleaning staff,1,0
5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,39.75906913073238,4.249144421629021,1,0,0,0,Laborers,2,0
5046415,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,39.605749486652975,4.295687885010267,1,0,1,0,Laborers,2,0
5065606,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,64.30937713894593,0.0,1,0,0,0,Laborers,2,0
5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,45.53593429158111,4.596851471594798,1,0,0,0,Laborers,3,0
5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,57.36618754277892,23.77549623545517,1,1,1,0,Accountants,2,0
5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.190965092402465,17.349760438056126,1,0,1,0,Medicine staff,4,0
5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46.20396988364134,0.2655715263518138,1,1,0,0,Laborers,2,0
5042286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.593429158110883,3.345653661875428,1,0,0,0,Secretaries,1,0
5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,23.34839151266256,1.4537987679671458,1,0,0,0,Laborers,1,0
5038897,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.65845311430527,0.0,1,0,1,0,Laborers,2,0
5050973,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,43.70704996577687,20.78302532511978,1,0,0,0,Core staff,2,0
5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,43.879534565366185,15.43874058863792,1,0,1,0,Managers,4,0
5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,57.42915811088296,4.862422997946612,1,0,0,0,Laborers,2,0
5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.45790554414784,0.0,1,0,0,0,Laborers,2,0
5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,52.41067761806981,15.052703627652292,1,1,1,0,Core staff,2,0
5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.86858316221766,0.0,1,0,0,0,Laborers,1,0
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,26.7378507871321,5.297741273100616,1,0,1,0,Sales staff,2,0
5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,53.492128678986994,16.098562628336754,1,0,0,0,Secretaries,1,0
5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,33.76865160848734,1.2594113620807665,1,0,0,0,Accountants,4,0
5038845,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.562628336755644,4.295687885010267,1,1,1,0,Sales staff,2,0
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.21492128678987,12.407939767282683,1,0,0,0,Laborers,2,0
5028383,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,31.058179329226558,9.059548254620124,1,0,0,0,Core staff,1,0
5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,56.5201916495551,10.603696098562628,1,0,0,0,Medicine staff,2,0
5062075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.56810403832991,0.0,1,0,0,0,Laborers,2,0
5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,31.87953456536619,0.9418206707734429,1,0,0,0,Managers,2,0
5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,27.33196440793977,5.2648870636550305,1,0,0,0,Laborers,2,0
5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.59069130732375,1.6536618754277892,1,0,0,0,Managers,3,0
5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,36.106776180698155,1.5989048596851472,1,0,0,0,Laborers,1,0
5066843,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,46.789869952087614,0.0,1,0,0,0,Laborers,2,0
5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,40.53388090349076,5.262149212867898,1,0,0,0,Sales staff,3,0
5047704,F,N,Y,2,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.29295003422313,4.095824777549623,1,0,0,0,Laborers,3,0
5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,48.53114305270363,1.9383983572895278,1,0,1,1,Core staff,3,0
5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.219028062970565,1.702943189596167,1,1,1,0,Laborers,2,0
5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,43.175906913073234,14.261464750171116,1,0,0,0,Sales staff,1,0
5116018,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,60.459958932238195,0.0,1,0,1,0,Laborers,1,0
5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,64.29295003422314,0.0,1,0,0,0,Laborers,2,0
5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,35.17864476386037,17.17453798767967,1,1,0,0,Sales staff,1,0
5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.14989733059548,7.452429842573579,1,0,0,0,Laborers,2,0
5068038,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,46.992470910335385,25.634496919917865,1,0,0,0,Medicine staff,2,0
5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.021218343600275,2.0424366872005475,1,0,0,0,Laborers,2,0
5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,24.695414099931554,2.844626967830253,1,0,0,0,Sales staff,1,0
5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,32.558521560574945,3.619438740588638,1,0,0,0,Drivers,1,0
5052865,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,37.973990417522245,9.467488021902806,1,1,1,0,Sales staff,2,0
5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.90759753593429,0.432580424366872,1,1,0,0,Low-skill Laborers,2,0
5023280,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.724845995893226,6.7268993839835725,1,0,0,0,Sales staff,2,0
5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,42.836413415468854,7.696098562628337,1,0,0,0,Laborers,3,0
5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,37.44832306639288,19.21423682409309,1,0,0,0,Core staff,5,0
5045917,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,46.5160848733744,5.546885694729637,1,0,0,0,Drivers,2,0
5041073,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.77138945927447,0.5147159479808351,1,0,0,0,Laborers,2,0
5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,32.63518138261465,8.123203285420944,1,0,0,0,Realty agents,3,0
5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.568788501026695,8.668035592060233,1,0,0,0,Sales staff,2,0
5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,32.72553045859001,13.982203969883642,1,1,0,0,Laborers,3,0
5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,43.83572895277207,4.514715947980835,1,0,0,0,Managers,2,0
5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,44.57221081451061,10.113620807665983,1,0,0,1,Sales staff,3,0
5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,30.138261464750173,10.121834360027378,1,0,0,0,Laborers,4,0
5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,39.73169062286105,12.583162217659138,1,0,0,0,Laborers,3,0
5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,32.772073921971256,4.785763175906913,1,0,0,0,Laborers,3,0
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,37.960301163586585,15.534565366187543,1,1,1,0,Core staff,4,0
5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.210814510609172,4.605065023956194,1,0,0,0,Laborers,2,0
5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,46.064339493497606,0.5366187542778919,1,0,0,0,Security staff,2,0
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,27.43600273785079,1.4510609171800137,1,0,0,0,Sales staff,1,0
5023261,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.04791238877481,4.643394934976044,1,0,0,0,Drivers,2,0
5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.11362080766598,5.935660506502396,1,0,0,0,Sales staff,2,0
5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,55.11841204654346,0.0,1,0,0,0,Laborers,1,0
5023410,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.252566735112936,0.0,1,0,0,0,Laborers,2,0
5010032,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.563997262149215,0.0,1,0,1,0,Laborers,2,0
5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,46.965092402464066,4.514715947980835,1,0,0,0,Drivers,2,0
5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,22.986995208761122,4.131416837782341,1,1,1,0,Core staff,1,0
